Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,Feeder_30hab90off,,8,,Grp55T7-WD,2764.665,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2764.775,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2764.91,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2765.005,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2765.12,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2765.25,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2765.64,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2765.76,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2765.87,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2765.995,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2766.07,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2766.18,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2766.24,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2787.05,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2787.45,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2789.87,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2790.24,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2790.345,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2790.395,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2790.5,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2790.615,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2790.695,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2791.135,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2791.275,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2791.33,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2791.46,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2792.215,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2792.255,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2792.45,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2792.65,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2794.035,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2794.15,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2794.34,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2795.195,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2795.775,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2795.85,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2795.99,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2796.04,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2796.16,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2796.27,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2796.78,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2796.845,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2797.225,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2797.455,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2797.59,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2797.651,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2797.87,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2819.465,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2820.09,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2820.725,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2869.475,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,2878.82,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3054.36,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3054.49,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3054.815,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3054.92,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3055.01,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3055.11,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3055.21,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3055.325,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3055.43,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3055.54,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3055.645,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3055.755,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3055.865,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3055.98,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3056.09,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3056.205,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3056.315,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3056.435,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3056.545,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3056.68,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3056.79,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3056.87,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3056.91,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3057.02,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3057.385,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3057.495,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3057.61,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3057.725,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3058.06,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3058.785,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3058.9,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3059.005,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3059.115,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3059.24,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3059.355,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3059.495,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3059.615,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3059.725,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3059.85,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3059.97,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3060.095,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3060.21,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3060.33,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3060.45,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3060.6,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3064.285,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3064.68,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3064.775,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3064.905,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3075.865,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3075.99,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3076.08,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3076.16,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3076.28,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3076.385,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3076.455,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3076.595,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3076.705,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3076.82,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3076.94,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.045,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.16,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.275,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.355,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.455,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.505,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.625,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.695,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.74,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.855,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3077.98,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3078.07,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3078.155,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3078.21,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3078.33,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3078.445,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3078.565,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3078.63,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3078.735,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3078.81,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3078.93,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3079.04,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3079.16,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3079.285,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3079.4,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3079.525,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3132.385,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3132.495,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3132.575,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3132.685,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3132.79,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3132.885,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3132.985,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3133.09,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3133.2,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3133.315,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3133.415,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3133.485,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3133.565,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3133.63,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3133.74,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3133.81,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3133.915,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3134.08,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3134.195,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3134.31,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3134.43,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3134.54,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3134.655,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3134.77,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3134.885,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3135,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3137.695,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3137.815,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3137.915,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3137.985,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3138.125,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3138.335,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3138.355,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3201.95,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3270.815,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3270.98,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3271.195,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3271.235,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3271.29,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3271.345,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3271.47,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3271.545,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3271.795,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3271.915,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3272.015,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3272.085,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3272.22,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3272.31,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3272.44,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3272.51,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3272.665,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3272.75,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3272.79,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3272.9,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.015,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.135,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.25,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.37,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.445,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.49,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.61,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.735,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.84,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.91,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3273.99,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3274.09,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3274.21,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3274.33,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3274.45,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3274.525,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3274.57,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3274.68,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3274.81,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3274.905,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3274.95,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3275.025,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3275.065,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3275.135,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3275.195,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3275.245,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3275.455,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3275.565,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3275.69,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3275.74,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3297.415,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3297.675,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3297.775,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3342.185,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3342.385,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3342.59,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3342.7,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3342.805,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3342.975,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3343.02,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3343.13,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3343.245,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3343.425,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3343.57,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3343.685,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3377.58,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3397.525,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3654.88,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3759.93,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3760.03,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3760.13,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3760.24,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3760.33,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3760.43,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3760.535,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3760.635,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3760.745,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3760.8,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3760.865,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3761.05,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3761.17,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3761.225,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3761.925,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3762.03,4,0,0,1,0,0,0,0,0,0,0
,,Feeder_30hab90off,,8,,Grp55T7-WD,3762.14,4,0,0,1,0,0,0,0,0,0,0
